1, 9.0, 729.3728638432746, 414.27832006250003, 55.41046127829463, 187.84899952343744, 1, -1, -1, -1
1, 8.0, 555.21917734102, 429.8394467714844, 64.89642314999128, 170.91281177929682, 1, -1, -1, -1
1, 7.0, 685.2496338698631, 417.94384740625003, 59.97277815871121, 185.55798389843744, 1, -1, -1, -1
1, 6.0, 1176.077880949689, 410.0408322695313, 38.42834454593458, 106.37439014843744, 1, -1, -1, -1
1, 5.0, 632.4788208750458, 417.0605161074219, 49.987670749908375, 168.27566578320307, 1, -1, -1, -1
1, 4.0, 1229.0112305471323, 411.19738744531253, 32.7252195697979, 104.37689258984369, 1, -1, -1, -1
1, 3.0, 473.09298715568355, 429.8414914492188, 65.88674907730478, 173.13708546093744, 1, -1, -1, -1
1, 2.0, 1371.1214600346404, 389.93774389062503, 63.9042967275941, 216.76269581249994, 1, -1, -1, -1
1, 1.0, 1475.326660264482, 417.18093847070315, 74.63525368978617, 172.39645435742182, 1, -1, -1, -1
2, 8.0, 545.1973266601562, 428.8843688964844, 61.02642822265625, 167.84115600585938, 1, -1, -1, -1
2, 7.0, 679.4547119140625, 411.6215515136719, 58.77667236328125, 189.83432006835938, 1, -1, -1, -1
2, 6.0, 1169.1072998046875, 413.2755432128906, 35.5194091796875, 98.2137451171875, 1, -1, -1, -1
2, 5.0, 626.430419921875, 414.0751953125, 53.72479248046875, 168.33258056640625, 1, -1, -1, -1
2, 3.0, 467.86865234375, 431.0758972167969, 61.36688232421875, 169.11453247070312, 1, -1, -1, -1
2, 2.0, 1364.213134765625, 391.3455810546875, 66.249267578125, 219.81451416015625, 1, -1, -1, -1
2, 1.0, 1462.721923828125, 418.1076354980469, 77.6715087890625, 171.99838256835938, 1, -1, -1, -1
3, 8.0, 537.7527465820312, 427.0126037597656, 63.7786865234375, 171.24581909179688, 1, -1, -1, -1
3, 7.0, 672.9482421875, 412.3184814453125, 76.23321533203125, 190.0828857421875, 1, -1, -1, -1
3, 6.0, 1163.550537109375, 415.9770202636719, 37.472900390625, 97.56655883789062, 1, -1, -1, -1
3, 5.0, 618.2532348632812, 417.3669738769531, 59.17779541015625, 176.13766479492188, 1, -1, -1, -1
3, 3.0, 457.4337158203125, 423.4967041015625, 66.36279296875, 180.7919921875, 1, -1, -1, -1
3, 2.0, 1361.9261474609375, 388.939208984375, 64.618896484375, 220.4365234375, 1, -1, -1, -1
3, 1.0, 1459.8580322265625, 418.6613464355469, 75.648193359375, 171.37203979492188, 1, -1, -1, -1
4, 8.0, 534.3541259765625, 429.10302734375, 61.31268310546875, 169.1026611328125, 1, -1, -1, -1
4, 7.0, 666.4193725585938, 412.673583984375, 81.85784912109375, 188.622314453125, 1, -1, -1, -1
4, 6.0, 1155.1016845703125, 419.3418273925781, 32.0947265625, 99.99545288085938, 1, -1, -1, -1
4, 5.0, 612.1690063476562, 418.950439453125, 51.3265380859375, 168.8992919921875, 1, -1, -1, -1
4, 3.0, 451.171142578125, 431.2085266113281, 65.33843994140625, 176.34701538085938, 1, -1, -1, -1
4, 2.0, 1359.7760009765625, 391.244140625, 67.2308349609375, 225.447509765625, 1, -1, -1, -1
4, 1.0, 1453.3829345703125, 421.0557861328125, 76.7318115234375, 172.48614501953125, 1, -1, -1, -1
5, 8.0, 522.2330932617188, 433.10723876953125, 49.70074462890625, 171.16534423828125, 1, -1, -1, -1
5, 7.0, 653.0601196289062, 414.840087890625, 76.9039306640625, 198.23016357421875, 1, -1, -1, -1
5, 5.0, 602.7130737304688, 421.8394775390625, 54.14312744140625, 174.806640625, 1, -1, -1, -1
5, 3.0, 438.44805908203125, 432.64874267578125, 66.80392456054688, 172.0023193359375, 1, -1, -1, -1
5, 2.0, 1358.2359619140625, 394.6610412597656, 65.4169921875, 233.18734741210938, 1, -1, -1, -1
5, 1.0, 1441.168701171875, 423.177001953125, 70.9453125, 176.05279541015625, 1, -1, -1, -1
6, 8.0, 520.1701049804688, 434.0253601074219, 48.2171630859375, 168.09310913085938, 1, -1, -1, -1
6, 7.0, 651.10009765625, 413.0933837890625, 69.12286376953125, 198.644775390625, 1, -1, -1, -1
6, 5.0, 601.671875, 422.5324401855469, 54.22137451171875, 174.01626586914062, 1, -1, -1, -1
6, 3.0, 435.9790954589844, 430.4826354980469, 66.94363403320312, 173.24789428710938, 1, -1, -1, -1
6, 2.0, 1358.1405029296875, 399.0415954589844, 65.394775390625, 229.51498413085938, 1, -1, -1, -1
6, 1.0, 1441.0595703125, 427.3658752441406, 67.952880859375, 170.74850463867188, 1, -1, -1, -1
7, 8.0, 517.6563720703125, 437.041748046875, 50.8447265625, 170.4359130859375, 1, -1, -1, -1
7, 7.0, 649.9026489257812, 418.20037841796875, 80.636474609375, 191.5513916015625, 1, -1, -1, -1
7, 5.0, 590.8783569335938, 422.4508056640625, 62.4923095703125, 179.47100830078125, 1, -1, -1, -1
7, 3.0, 428.5351257324219, 430.4255676269531, 69.5335693359375, 179.06771850585938, 1, -1, -1, -1
7, 2.0, 1356.9635009765625, 406.01141357421875, 68.9234619140625, 231.40667724609375, 1, -1, -1, -1
7, 1.0, 1435.736572265625, 433.71038818359375, 65.5780029296875, 170.31170654296875, 1, -1, -1, -1
8, 11.0, 534.0040893554688, 436.2707824707031, 59.6705322265625, 165.58639526367188, 1, -1, -1, -1
8, 8.0, 510.48870849609375, 437.0583801269531, 60.77880859375, 166.78909301757812, 1, -1, -1, -1
8, 7.0, 643.9703369140625, 417.61370849609375, 75.479248046875, 198.9180908203125, 1, -1, -1, -1
8, 5.0, 596.0020141601562, 423.6903991699219, 48.44903564453125, 175.50228881835938, 1, -1, -1, -1
8, 3.0, 425.82733154296875, 437.92840576171875, 67.7625732421875, 171.9766845703125, 1, -1, -1, -1
8, 2.0, 1357.76416015625, 402.71685791015625, 67.467041015625, 232.16131591796875, 1, -1, -1, -1
8, 1.0, 1430.937744140625, 430.4577941894531, 67.1893310546875, 167.56381225585938, 1, -1, -1, -1
9, 8.0, 509.4645080566406, 436.8893127441406, 57.551422119140625, 165.52731323242188, 1, -1, -1, -1
9, 7.0, 643.990966796875, 418.46282958984375, 71.89117431640625, 199.25103759765625, 1, -1, -1, -1
9, 5.0, 593.62939453125, 422.53997802734375, 52.1632080078125, 177.09832763671875, 1, -1, -1, -1
9, 3.0, 425.0987548828125, 436.4073486328125, 67.92617797851562, 171.21923828125, 1, -1, -1, -1
9, 2.0, 1364.15673828125, 403.7366027832031, 66.57275390625, 234.31271362304688, 1, -1, -1, -1
9, 1.0, 1431.11572265625, 428.34228515625, 65.4869384765625, 175.1014404296875, 1, -1, -1, -1
10, 8.0, 508.017822265625, 436.0247497558594, 60.68670654296875, 171.08804321289062, 1, -1, -1, -1
10, 7.0, 640.414306640625, 413.91790771484375, 70.93719482421875, 205.102294921875, 1, -1, -1, -1
10, 5.0, 591.4392700195312, 424.2355041503906, 52.4410400390625, 174.72866821289062, 1, -1, -1, -1
10, 3.0, 422.88897705078125, 438.50555419921875, 65.97601318359375, 171.760498046875, 1, -1, -1, -1
10, 2.0, 1365.54443359375, 402.37457275390625, 71.2606201171875, 236.68963623046875, 1, -1, -1, -1
10, 1.0, 1429.6212158203125, 425.514892578125, 61.096435546875, 175.43572998046875, 1, -1, -1, -1
11, 8.0, 504.3251037597656, 452.6448059082031, 45.972564697265625, 155.84024047851562, 1, -1, -1, -1
11, 7.0, 636.3004760742188, 422.0693054199219, 74.68194580078125, 193.69363403320312, 1, -1, -1, -1
11, 5.0, 588.0676879882812, 419.62548828125, 56.20458984375, 186.57861328125, 1, -1, -1, -1
11, 3.0, 419.9491271972656, 438.4113464355469, 64.4432373046875, 175.63027954101562, 1, -1, -1, -1
11, 2.0, 1364.1463623046875, 402.3279724121094, 73.853759765625, 235.98117065429688, 1, -1, -1, -1
11, 1.0, 1429.2633056640625, 427.8767395019531, 59.0196533203125, 181.04971313476562, 1, -1, -1, -1
12, 8.0, 502.8373107910156, 450.9540100097656, 43.674285888671875, 156.93728637695312, 1, -1, -1, -1
12, 7.0, 636.1166381835938, 418.0777587890625, 71.9500732421875, 202.83489990234375, 1, -1, -1, -1
12, 5.0, 586.7357177734375, 419.5501403808594, 57.3328857421875, 187.14614868164062, 1, -1, -1, -1
12, 3.0, 419.7545471191406, 436.7666320800781, 63.05877685546875, 173.12503051757812, 1, -1, -1, -1
12, 2.0, 1365.9554443359375, 401.9504089355469, 73.8538818359375, 241.47317504882812, 1, -1, -1, -1
13, 8.0, 498.4247131347656, 449.81378173828125, 48.491729736328125, 155.46240234375, 1, -1, -1, -1
13, 7.0, 629.0099487304688, 414.0716857910156, 79.4556884765625, 211.04434204101562, 1, -1, -1, -1
13, 5.0, 581.4359741210938, 419.42889404296875, 61.8492431640625, 190.03021240234375, 1, -1, -1, -1
13, 3.0, 414.83917236328125, 438.4919128417969, 66.86325073242188, 171.95718383789062, 1, -1, -1, -1
13, 2.0, 1367.2174072265625, 407.50982666015625, 79.111572265625, 234.216796875, 1, -1, -1, -1
14, 8.0, 494.3892822265625, 442.3921813964844, 51.829833984375, 164.40133666992188, 1, -1, -1, -1
14, 7.0, 624.4181518554688, 413.48236083984375, 80.8740234375, 213.85491943359375, 1, -1, -1, -1
14, 5.0, 579.1652221679688, 419.84930419921875, 59.55120849609375, 186.13006591796875, 1, -1, -1, -1
14, 3.0, 410.4453125, 439.7044372558594, 70.26773071289062, 168.94790649414062, 1, -1, -1, -1
14, 2.0, 1368.0440673828125, 407.883544921875, 85.217529296875, 234.223388671875, 1, -1, -1, -1
15, 8.0, 486.0531311035156, 437.7935791015625, 50.249725341796875, 165.0406494140625, 1, -1, -1, -1
15, 7.0, 616.542724609375, 410.3601379394531, 70.82366943359375, 219.60769653320312, 1, -1, -1, -1
15, 5.0, 571.1541748046875, 423.1399230957031, 55.6571044921875, 177.09207153320312, 1, -1, -1, -1
15, 3.0, 401.3791809082031, 438.0381164550781, 65.34027099609375, 172.60098266601562, 1, -1, -1, -1
15, 2.0, 1370.9923095703125, 404.7125244140625, 88.95263671875, 242.04754638671875, 1, -1, -1, -1
16, 8.0, 480.0815734863281, 432.4326171875, 58.986663818359375, 170.8658447265625, 1, -1, -1, -1
16, 7.0, 607.4981079101562, 409.24346923828125, 74.30987548828125, 224.56280517578125, 1, -1, -1, -1
16, 5.0, 566.5517578125, 422.7483215332031, 55.98333740234375, 180.27383422851562, 1, -1, -1, -1
16, 3.0, 391.07135009765625, 435.7384033203125, 69.504638671875, 178.1695556640625, 1, -1, -1, -1
16, 2.0, 1369.33544921875, 404.28643798828125, 93.652587890625, 240.517333984375, 1, -1, -1, -1
17, 12.0, 1157.6507568359375, 422.7801208496094, 38.157958984375, 98.66378784179688, 1, -1, -1, -1
17, 8.0, 470.085693359375, 440.09722900390625, 58.55242919921875, 164.69915771484375, 1, -1, -1, -1
17, 7.0, 599.2409057617188, 408.56451416015625, 74.98785400390625, 225.59967041015625, 1, -1, -1, -1
17, 5.0, 558.3575439453125, 422.7486267089844, 55.99737548828125, 179.63186645507812, 1, -1, -1, -1
17, 3.0, 385.309326171875, 439.4483947753906, 68.31097412109375, 174.88619995117188, 1, -1, -1, -1
17, 2.0, 1369.1485595703125, 404.81121826171875, 91.0670166015625, 242.76806640625, 1, -1, -1, -1
